state,pollster,start_date,end_date,sample_size,population,candidate_name,pct,party,methodology,outcome,predicted_prob,predicted_winner
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,rv,Kamala Harris,47,DEM,Live Phone,1,0.47756965857476025,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,rv,Donald Trump,48,REP,Live Phone,0,0.4692438972998225,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,lv,Kamala Harris,47,DEM,Live Phone,1,0.47756965857476025,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,lv,Donald Trump,49,REP,Live Phone,0,0.46093522135771425,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,rv,Kamala Harris,46,DEM,Live Phone,1,0.48590790228431596,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,rv,Donald Trump,46,REP,Live Phone,0,0.48590790228431596,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,lv,Kamala Harris,45,DEM,Live Phone,1,0.4942539977840524,REP
North Carolina,Siena/NYT,2024-09-17,9/21/24,682,lv,Donald Trump,47,REP,Live Phone,0,0.47756965857476025,REP
California,ActiVote,2024-08-21,9/21/24,400,lv,Kamala Harris,64,DEM,App Panel,1,0.34147039449121536,REP
California,ActiVote,2024-08-21,9/21/24,400,lv,Donald Trump,36,REP,App Panel,0,0.5691548942679533,DEM
Ohio,RMG Research,2024-09-18,9/20/24,781,lv,Kamala Harris,43,DEM,Online Panel,1,0.5108805902539011,DEM
Ohio,RMG Research,2024-09-18,9/20/24,781,lv,Donald Trump,54,REP,Online Panel,0,0.41973725049691674,REP
North Carolina,Meredith College,2024-09-18,9/20/24,802,lv,Kamala Harris,48,DEM,Online Panel,1,0.46915866086718905,REP
North Carolina,Meredith College,2024-09-18,9/20/24,802,lv,Donald Trump,48,REP,Online Panel,0,0.46915866086718905,REP
Rhode Island,Embold Research,2024-09-16,9/20/24,876,lv,Kamala Harris,52,DEM,Text-to-Web/Online Ad,1,0.4360210431311996,REP
Rhode Island,Embold Research,2024-09-16,9/20/24,876,lv,Donald Trump,38,REP,Text-to-Web/Online Ad,0,0.5523696759458222,DEM
Arizona,Redfield & Wilton Strategies,2024-09-16,9/19/24,789,lv,Kamala Harris,47,DEM,Online Panel,1,0.4774935206763047,REP
Arizona,Redfield & Wilton Strategies,2024-09-16,9/19/24,789,lv,Donald Trump,47,REP,Online Panel,0,0.4774935206763047,REP
Florida,Redfield & Wilton Strategies,2024-09-16,9/19/24,1602,lv,Kamala Harris,45,DEM,Online Panel,1,0.49359812645746487,REP
Florida,Redfield & Wilton Strategies,2024-09-16,9/19/24,1602,lv,Donald Trump,50,REP,Online Panel,0,0.45199819191071605,REP
Michigan,Redfield & Wilton Strategies,2024-09-16,9/19/24,993,lv,Kamala Harris,46,DEM,Online Panel,1,0.4856863354322496,REP
Michigan,Redfield & Wilton Strategies,2024-09-16,9/19/24,993,lv,Donald Trump,45,REP,Online Panel,0,0.4940322824341324,REP
Minnesota,Redfield & Wilton Strategies,2024-09-16,9/19/24,703,lv,Kamala Harris,50,DEM,Online Panel,1,0.4526333569156475,REP
Minnesota,Redfield & Wilton Strategies,2024-09-16,9/19/24,703,lv,Donald Trump,44,REP,Online Panel,0,0.5025883241603292,DEM
Nevada,Redfield & Wilton Strategies,2024-09-16,9/19/24,652,lv,Kamala Harris,45,DEM,Online Panel,1,0.49427538523774883,REP
Nevada,Redfield & Wilton Strategies,2024-09-16,9/19/24,652,lv,Donald Trump,45,REP,Online Panel,0,0.49427538523774883,REP
Pennsylvania,Redfield & Wilton Strategies,2024-09-16,9/19/24,1086,lv,Kamala Harris,47,DEM,Online Panel,1,0.47728219013176143,REP
Pennsylvania,Redfield & Wilton Strategies,2024-09-16,9/19/24,1086,lv,Donald Trump,47,REP,Online Panel,0,0.47728219013176143,REP
Wisconsin,Redfield & Wilton Strategies,2024-09-16,9/19/24,600,lv,Kamala Harris,47,DEM,Online Panel,1,0.47762800795027344,REP
Wisconsin,Redfield & Wilton Strategies,2024-09-16,9/19/24,600,lv,Donald Trump,47,REP,Online Panel,0,0.47762800795027344,REP
Georgia,Redfield & Wilton Strategies,2024-09-16,9/19/24,1043,lv,Kamala Harris,46,DEM,Online Panel,1,0.4856507142745384,REP
Georgia,Redfield & Wilton Strategies,2024-09-16,9/19/24,1043,lv,Donald Trump,48,REP,Online Panel,0,0.46898748313898203,REP
North Carolina,Redfield & Wilton Strategies,2024-09-16,9/19/24,868,lv,Kamala Harris,47,DEM,Online Panel,1,0.47743730738484186,REP
North Carolina,Redfield & Wilton Strategies,2024-09-16,9/19/24,868,lv,Donald Trump,48,REP,Online Panel,0,0.46911178159590594,REP
Pennsylvania,Muhlenberg,2024-09-16,9/19/24,450,lv,Kamala Harris,48,DEM,Live Phone,1,0.4694086928201088,REP
Pennsylvania,Muhlenberg,2024-09-16,9/19/24,450,lv,Donald Trump,48,REP,Live Phone,0,0.4694086928201088,REP
Nevada,Tarrance,2024-09-16,9/19/24,600,lv,Kamala Harris,47,DEM,Live Phone,1,0.47762800795027344,REP
Nevada,Tarrance,2024-09-16,9/19/24,600,lv,Donald Trump,44,REP,Live Phone,0,0.5026617620565069,DEM
Montana,RMG Research,2024-09-12,9/19/24,491,lv,Kamala Harris,38,DEM,Online Panel,1,0.5526411572996252,DEM
Montana,RMG Research,2024-09-12,9/19/24,491,lv,Donald Trump,59,REP,Online Panel,0,0.37988967629722464,REP
Michigan,University of Massachusetts Lowell/YouGov,2024-09-11,9/19/24,650,lv,Kamala Harris,48,DEM,Online Panel,1,0.46926662731845503,REP
Michigan,University of Massachusetts Lowell/YouGov,2024-09-11,9/19/24,650,lv,Donald Trump,43,REP,Online Panel,0,0.5109739498126575,DEM
Pennsylvania,University of Massachusetts Lowell/YouGov,2024-09-11,9/19/24,800,lv,Kamala Harris,48,DEM,Online Panel,1,0.4691600814596684,REP
Pennsylvania,University of Massachusetts Lowell/YouGov,2024-09-11,9/19/24,800,lv,Donald Trump,46,REP,Online Panel,0,0.48582383446176497,REP
Delaware,University of Delaware,2024-09-11,9/19/24,383,lv,Kamala Harris,55.6,DEM,Online Panel,1,0.4070547742449139,REP
Delaware,University of Delaware,2024-09-11,9/19/24,383,lv,Donald Trump,35.9,REP,Online Panel,0,0.5699855732722086,DEM
North Carolina,Victory Insights,2024-09-16,9/18/24,600,lv,Kamala Harris,44.9,DEM,IVR/Text-to-Web,1,0.4951473214845525,REP
North Carolina,Victory Insights,2024-09-16,9/18/24,600,lv,Donald Trump,48.5,REP,IVR/Text-to-Web,0,0.4651453194883644,REP
Georgia,TIPP,2024-09-16,9/18/24,1046,rv,Kamala Harris,47.5,DEM,Online Panel,1,0.47314613537203815,REP
Georgia,TIPP,2024-09-16,9/18/24,1046,rv,Donald Trump,45.4,REP,Online Panel,0,0.4906554674821127,REP
Georgia,TIPP,2024-09-16,9/18/24,835,lv,Kamala Harris,47.6,DEM,Online Panel,1,0.4724636477907454,REP
Georgia,TIPP,2024-09-16,9/18/24,835,lv,Donald Trump,47.9,REP,Online Panel,0,0.4699670820688133,REP
Georgia,TIPP,2024-09-16,9/18/24,1046,rv,Kamala Harris,46.4,DEM,Online Panel,1,0.4823121875687522,REP
Georgia,TIPP,2024-09-16,9/18/24,1046,rv,Donald Trump,44.4,REP,Online Panel,0,0.49900395627084443,REP
Georgia,TIPP,2024-09-16,9/18/24,835,lv,Kamala Harris,47.8,DEM,Online Panel,1,0.47079910987011814,REP
Georgia,TIPP,2024-09-16,9/18/24,835,lv,Donald Trump,48,REP,Online Panel,0,0.46913522116345757,REP
Minnesota,Mason-Dixon,2024-09-16,9/18/24,800,lv,Kamala Harris,48,DEM,Live Phone,1,0.4691600814596684,REP
Minnesota,Mason-Dixon,2024-09-16,9/18/24,800,lv,Donald Trump,43,REP,Live Phone,0,0.5108670494913563,DEM
Michigan,Suffolk,2024-09-16,9/18/24,500,lv,Kamala Harris,47.6,DEM,Live Phone,1,0.4727017875749852,REP
Michigan,Suffolk,2024-09-16,9/18/24,500,lv,Donald Trump,45.4,REP,Live Phone,0,0.49104463997020475,REP
Arizona,Emerson,2024-09-15,9/18/24,868,lv,Kamala Harris,48.7,DEM,IVR/Online Panel/Text-to-Web,1,0.463293850232535,REP
Arizona,Emerson,2024-09-15,9/18/24,868,lv,Donald Trump,49.8,REP,IVR/Online Panel/Text-to-Web,0,0.45417214251703025,REP
Georgia,Emerson,2024-09-15,9/18/24,975,lv,Kamala Harris,48.2,DEM,IVR/Online Panel/Text-to-Web,1,0.46737262090056075,REP
Georgia,Emerson,2024-09-15,9/18/24,975,lv,Donald Trump,50.3,REP,IVR/Online Panel/Text-to-Web,0,0.44996015884537216,REP
Michigan,Emerson,2024-09-15,9/18/24,875,lv,Kamala Harris,50,DEM,IVR/Online Panel/Text-to-Web,1,0.45251182280252755,REP
Michigan,Emerson,2024-09-15,9/18/24,875,lv,Donald Trump,49.1,REP,IVR/Online Panel/Text-to-Web,0,0.45996873794350596,REP
Nevada,Emerson,2024-09-15,9/18/24,895,lv,Kamala Harris,48.8,DEM,IVR/Online Panel/Text-to-Web,1,0.46244435243885174,REP
Nevada,Emerson,2024-09-15,9/18/24,895,lv,Donald Trump,49,REP,IVR/Online Panel/Text-to-Web,0,0.4607842810952415,REP
Pennsylvania,Emerson,2024-09-15,9/18/24,880,lv,Kamala Harris,49.6,DEM,IVR/Online Panel/Text-to-Web,1,0.4558200406421395,REP
Pennsylvania,Emerson,2024-09-15,9/18/24,880,lv,Donald Trump,49.3,REP,IVR/Online Panel/Text-to-Web,0,0.4583064364361789,REP
North Carolina,Emerson,2024-09-15,9/18/24,1000,lv,Kamala Harris,49.7,DEM,IVR/Online Panel/Text-to-Web,1,0.45490685851317103,REP
North Carolina,Emerson,2024-09-15,9/18/24,1000,lv,Donald Trump,49.3,REP,IVR/Online Panel/Text-to-Web,0,0.4582214715183749,REP
Wisconsin,Emerson,2024-09-15,9/18/24,1000,lv,Kamala Harris,48.7,DEM,IVR/Online Panel/Text-to-Web,1,0.4632002415793427,REP
Wisconsin,Emerson,2024-09-15,9/18/24,1000,lv,Donald Trump,50.3,REP,IVR/Online Panel/Text-to-Web,0,0.4499425122213215,REP
Texas,Texas Hispanic Policy Foundation,2024-09-13,9/18/24,1200,lv,Kamala Harris,44,DEM,Text-to-Web,1,0.5022339669738067,DEM
Texas,Texas Hispanic Policy Foundation,2024-09-13,9/18/24,1200,lv,Donald Trump,50,REP,Text-to-Web,0,0.4522821953252611,REP
Pennsylvania,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,50,DEM,Live Phone/Text-to-Web,1,0.45256481663323617,REP
Pennsylvania,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,46,REP,Live Phone/Text-to-Web,0,0.48582383446176497,REP
Pennsylvania,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,52,DEM,Live Phone/Text-to-Web,1,0.4360743453058393,REP
Pennsylvania,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,47,REP,Live Phone/Text-to-Web,0,0.47748569347494196,REP
Massachusetts,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,60,DEM,Live Phone/Text-to-Web,1,0.371848211731988,REP
Massachusetts,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,32,REP,Live Phone/Text-to-Web,0,0.6012932032713715,DEM
Massachusetts,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,63,DEM,Live Phone/Text-to-Web,1,0.3487607320599192,REP
Massachusetts,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,35,REP,Live Phone/Text-to-Web,0,0.5770467090814655,DEM
New Mexico,SurveyUSA,2024-09-12,9/18/24,619,lv,Kamala Harris,50,DEM,Online Panel,1,0.4526927128384332,REP
New Mexico,SurveyUSA,2024-09-12,9/18/24,619,lv,Donald Trump,42,REP,Online Panel,0,0.5193377409286382,DEM
Wisconsin,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,51,DEM,Live Phone/Text-to-Web,1,0.44430424507205013,REP
Wisconsin,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,45,REP,Live Phone/Text-to-Web,0,0.4941698740042891,REP
Wisconsin,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,53,DEM,Live Phone/Text-to-Web,1,0.4278795092287323,REP
Wisconsin,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,46,REP,Live Phone/Text-to-Web,0,0.48582383446176497,REP
Connecticut,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,53,DEM,Live Phone/Text-to-Web,1,0.4278795092287323,REP
Connecticut,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,37,REP,Live Phone/Text-to-Web,0,0.5606658623204012,DEM
Rhode Island,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,53,DEM,Live Phone/Text-to-Web,1,0.4278795092287323,REP
Rhode Island,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,40,REP,Live Phone/Text-to-Web,0,0.5358558340560158,DEM
Rhode Island,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Kamala Harris,56,DEM,Live Phone/Text-to-Web,1,0.40354810574815775,REP
Rhode Island,MassINC Polling Group,2024-09-12,9/18/24,800,lv,Donald Trump,43,REP,Live Phone/Text-to-Web,0,0.5108670494913563,DEM
Arizona,Morning Consult,2024-09-09,9/18/24,862,lv,Kamala Harris,48.37,DEM,Online Panel,1,0.4660397002433171,REP
Arizona,Morning Consult,2024-09-09,9/18/24,862,lv,Donald Trump,47.35,REP,Online Panel,0,0.4745259758104636,REP
Florida,Morning Consult,2024-09-09,9/18/24,2948,lv,Kamala Harris,46.8,DEM,Online Panel,1,0.4776237865659735,REP
Florida,Morning Consult,2024-09-09,9/18/24,2948,lv,Donald Trump,49.52,REP,Online Panel,0,0.45501991596154856,REP
Maryland,Morning Consult,2024-09-09,9/18/24,578,lv,Kamala Harris,61.41,DEM,Online Panel,1,0.3610627334450137,REP
Maryland,Morning Consult,2024-09-09,9/18/24,578,lv,Donald Trump,33.04,REP,Online Panel,0,0.5930902806627025,DEM
Michigan,Morning Consult,2024-09-09,9/18/24,1297,lv,Kamala Harris,51.97,DEM,Online Panel,1,0.43597216783723164,REP
Michigan,Morning Consult,2024-09-09,9/18/24,1297,lv,Donald Trump,44.46,REP,Online Panel,0,0.4983240214475461,REP
Nevada,Morning Consult,2024-09-09,9/18/24,474,lv,Kamala Harris,50.87,DEM,Online Panel,1,0.44560615763424943,REP
Nevada,Morning Consult,2024-09-09,9/18/24,474,lv,Donald Trump,46.53,REP,Online Panel,0,0.48163546467995705,REP
Ohio,Morning Consult,2024-09-09,9/18/24,1488,lv,Kamala Harris,43.02,DEM,Online Panel,1,0.5102098000261747,DEM
Ohio,Morning Consult,2024-09-09,9/18/24,1488,lv,Donald Trump,52.16,REP,Online Panel,0,0.43427856533502796,REP
Pennsylvania,Morning Consult,2024-09-09,9/18/24,1756,lv,Kamala Harris,48.74,DEM,Online Panel,1,0.46233206528598675,REP
Pennsylvania,Morning Consult,2024-09-09,9/18/24,1756,lv,Donald Trump,46.7,REP,Online Panel,0,0.4793055236196426,REP
Texas,Morning Consult,2024-09-09,9/18/24,2716,lv,Kamala Harris,45.77,DEM,Online Panel,1,0.4863776833605447,REP
Texas,Morning Consult,2024-09-09,9/18/24,2716,lv,Donald Trump,49.58,REP,Online Panel,0,0.45468709524126405,REP
Wisconsin,Morning Consult,2024-09-09,9/18/24,600,lv,Kamala Harris,50.22,DEM,Online Panel,1,0.45088630720457173,REP
Wisconsin,Morning Consult,2024-09-09,9/18/24,600,lv,Donald Trump,44.3,REP,Online Panel,0,0.5001569144998081,DEM
North Carolina,Morning Consult,2024-09-09,9/18/24,1314,lv,Kamala Harris,49.33,DEM,Online Panel,1,0.4577504488859399,REP
North Carolina,Morning Consult,2024-09-09,9/18/24,1314,lv,Donald Trump,47.16,REP,Online Panel,0,0.47578699356009935,REP
Colorado,Morning Consult,2024-09-09,9/18/24,512,lv,Kamala Harris,52.5,DEM,Online Panel,1,0.43217382932361337,REP
Colorado,Morning Consult,2024-09-09,9/18/24,512,lv,Donald Trump,42.42,REP,Online Panel,0,0.5159114870613606,DEM
Georgia,Morning Consult,2024-09-09,9/18/24,1347,lv,Kamala Harris,47.68,DEM,Online Panel,1,0.471433872971156,REP
Georgia,Morning Consult,2024-09-09,9/18/24,1347,lv,Donald Trump,48.63,REP,Online Panel,0,0.4635354885602415,REP
Minnesota,Morning Consult,2024-09-09,9/18/24,517,lv,Kamala Harris,49.56,DEM,Online Panel,1,0.45640827894869795,REP
Minnesota,Morning Consult,2024-09-09,9/18/24,517,lv,Donald Trump,43,REP,Online Panel,0,0.5110687339249792,DEM
Virginia,Morning Consult,2024-09-09,9/18/24,899,lv,Kamala Harris,50.76,DEM,Online Panel,1,0.4462143798907197,REP
Virginia,Morning Consult,2024-09-09,9/18/24,899,lv,Donald Trump,44.44,REP,Online Panel,0,0.4987747866931723,REP
Maryland,PPP,2024-09-16,9/17/24,543,v,Kamala Harris,64,DEM,IVR/Text,1,0.34137868985788183,REP
Maryland,PPP,2024-09-16,9/17/24,543,v,Donald Trump,33,REP,IVR/Text,0,0.593436730685615,DEM
Pennsylvania,Marist,2024-09-12,9/17/24,1663,rv,Kamala Harris,49,DEM,Live Phone/Online Panel/Text-to-Web,1,0.4602401056916185,REP
Pennsylvania,Marist,2024-09-12,9/17/24,1663,rv,Donald Trump,48,REP,Live Phone/Online Panel/Text-to-Web,0,0.46854714253244156,REP
Pennsylvania,Marist,2024-09-12,9/17/24,1476,lv,Kamala Harris,49,DEM,Live Phone/Online Panel/Text-to-Web,1,0.46037259805393177,REP
Pennsylvania,Marist,2024-09-12,9/17/24,1476,lv,Donald Trump,49,REP,Live Phone/Online Panel/Text-to-Web,0,0.46037259805393177,REP
Wisconsin,Marist,2024-09-12,9/17/24,1312,rv,Kamala Harris,50,DEM,Live Phone/Online Panel/Text-to-Web,1,0.4522030668650543,REP
Wisconsin,Marist,2024-09-12,9/17/24,1312,rv,Donald Trump,47,REP,Live Phone/Online Panel/Text-to-Web,0,0.4771213851288555,REP
Wisconsin,Marist,2024-09-12,9/17/24,1194,lv,Kamala Harris,50,DEM,Live Phone/Online Panel/Text-to-Web,1,0.4522864344180254,REP
Wisconsin,Marist,2024-09-12,9/17/24,1194,lv,Donald Trump,49,REP,Live Phone/Online Panel/Text-to-Web,0,0.4605724099552928,REP
Michigan,Marist,2024-09-12,9/17/24,1282,rv,Kamala Harris,50,DEM,Live Phone/Online Panel/Text-to-Web,1,0.4522242617515686,REP
Michigan,Marist,2024-09-12,9/17/24,1282,rv,Donald Trump,47,REP,Live Phone/Online Panel/Text-to-Web,0,0.4771427306534329,REP
Michigan,Marist,2024-09-12,9/17/24,1138,lv,Kamala Harris,52,DEM,Live Phone/Online Panel/Text-to-Web,1,0.43583730223777156,REP
Michigan,Marist,2024-09-12,9/17/24,1138,lv,Donald Trump,47,REP,Live Phone/Online Panel/Text-to-Web,0,0.4772451903322261,REP
Virginia,ActiVote,2024-08-19,9/17/24,400,lv,Kamala Harris,55.2,DEM,App Panel,1,0.4102714255810537,REP
Virginia,ActiVote,2024-08-19,9/17/24,400,lv,Donald Trump,44.8,REP,App Panel,0,0.4961248060598489,REP
North Carolina,Cygnal,2024-09-15,9/16/24,600,lv,Kamala Harris,45.3,DEM,Live Phone/Text-to-Web,1,0.49180807195589576,REP
North Carolina,Cygnal,2024-09-15,9/16/24,600,lv,Donald Trump,45.6,REP,Live Phone/Text-to-Web,0,0.48930409811542613,REP
Pennsylvania,Quinnipiac,2024-09-12,9/16/24,1331,lv,Kamala Harris,51,DEM,Live Phone,1,0.44393036672417824,REP
Pennsylvania,Quinnipiac,2024-09-12,9/16/24,1331,lv,Donald Trump,45,REP,Live Phone,0,0.49379132114925367,REP
Pennsylvania,Quinnipiac,2024-09-12,9/16/24,1331,lv,Kamala Harris,51,DEM,Live Phone,1,0.44393036672417824,REP
Pennsylvania,Quinnipiac,2024-09-12,9/16/24,1331,lv,Donald Trump,46,REP,Live Phone,0,0.4854455392554073,REP
Michigan,Quinnipiac,2024-09-12,9/16/24,905,lv,Kamala Harris,50,DEM,Live Phone,1,0.4524906255716248,REP
Michigan,Quinnipiac,2024-09-12,9/16/24,905,lv,Donald Trump,45,REP,Live Phone,0,0.4940950183759843,REP
Michigan,Quinnipiac,2024-09-12,9/16/24,905,lv,Kamala Harris,51,DEM,Live Phone,1,0.444230309309018,REP
Michigan,Quinnipiac,2024-09-12,9/16/24,905,lv,Donald Trump,46,REP,Live Phone,0,0.48574902902278744,REP
Wisconsin,Quinnipiac,2024-09-12,9/16/24,1075,lv,Kamala Harris,48,DEM,Live Phone,1,0.46896475469397064,REP
Wisconsin,Quinnipiac,2024-09-12,9/16/24,1075,lv,Donald Trump,47,REP,Live Phone,0,0.47729001704439455,REP
Wisconsin,Quinnipiac,2024-09-12,9/16/24,1075,lv,Kamala Harris,49,DEM,Live Phone,1,0.46065673154930087,REP
Wisconsin,Quinnipiac,2024-09-12,9/16/24,1075,lv,Donald Trump,48,REP,Live Phone,0,0.46896475469397064,REP
Rhode Island,U. New Hampshire,2024-09-12,9/16/24,683,lv,Kamala Harris,58,DEM,Probability Panel,1,0.3876583882244404,REP
Rhode Island,U. New Hampshire,2024-09-12,9/16/24,683,lv,Donald Trump,38,REP,Probability Panel,0,0.5525057731088023,DEM
Massachusetts,U. New Hampshire,2024-09-12,9/16/24,564,lv,Kamala Harris,62,DEM,Probability Panel,1,0.3565385786138513,REP
Massachusetts,U. New Hampshire,2024-09-12,9/16/24,564,lv,Donald Trump,31,REP,Probability Panel,0,0.6094325879653578,DEM
New Hampshire,U. New Hampshire,2024-09-12,9/16/24,1695,lv,Kamala Harris,54,DEM,Probability Panel,1,0.41910248653275817,REP
New Hampshire,U. New Hampshire,2024-09-12,9/16/24,1695,lv,Donald Trump,43,REP,Probability Panel,0,0.5102291905853814,DEM
Pennsylvania,The Washington Post,2024-09-12,9/16/24,1003,lv,Kamala Harris,48,DEM,Live Phone/Text-to-Web,1,0.4690158938761631,REP
Pennsylvania,The Washington Post,2024-09-12,9/16/24,1003,lv,Donald Trump,47,REP,Live Phone/Text-to-Web,0,0.47734124802050193,REP
Pennsylvania,The Washington Post,2024-09-12,9/16/24,1003,lv,Kamala Harris,48,DEM,Live Phone/Text-to-Web,1,0.4690158938761631,REP
Pennsylvania,The Washington Post,2024-09-12,9/16/24,1003,lv,Donald Trump,48,REP,Live Phone/Text-to-Web,0,0.4690158938761631,REP
California,Capitol Weekly,2024-09-11,9/16/24,1054,lv,Kamala Harris,59,DEM,Text-to-Web/Email,1,0.37951148984285515,REP
California,Capitol Weekly,2024-09-11,9/16/24,1054,lv,Donald Trump,34,REP,Text-to-Web/Email,0,0.5850004913274561,DEM
California,Capitol Weekly,2024-09-11,9/16/24,1054,lv,Joe Biden,51,DEM,Text-to-Web/Email,1,0.4441253951799753,REP
California,Capitol Weekly,2024-09-11,9/16/24,1054,lv,Donald Trump,34,REP,Text-to-Web/Email,0,0.5850004913274561,DEM
New York,Siena,2024-09-11,9/16/24,1003,lv,Kamala Harris,52,DEM,Live Phone/Text-to-Web,1,0.43593197569185843,REP
New York,Siena,2024-09-11,9/16/24,1003,lv,Donald Trump,40,REP,Live Phone/Text-to-Web,0,0.5357118345952137,DEM
New York,Siena,2024-09-11,9/16/24,1003,lv,Kamala Harris,55,DEM,Live Phone/Text-to-Web,1,0.41147199507256255,REP
New York,Siena,2024-09-11,9/16/24,1003,lv,Donald Trump,42,REP,Live Phone/Text-to-Web,0,0.5190643492752396,DEM
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,rv,Kamala Harris,50,DEM,Live Phone,1,0.45236556541960177,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,rv,Donald Trump,46,REP,Live Phone,0,0.48562292987270445,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,lv,Kamala Harris,50,DEM,Live Phone,1,0.45236556541960177,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,lv,Donald Trump,46,REP,Live Phone,0,0.48562292987270445,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,rv,Kamala Harris,48,DEM,Live Phone,1,0.4689597828637841,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,rv,Donald Trump,45,REP,Live Phone,0,0.49396883377500145,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,lv,Kamala Harris,49,DEM,Live Phone,1,0.4606517713931531,REP
Pennsylvania,Siena/NYT,2024-09-11,9/16/24,1082,lv,Donald Trump,45,REP,Live Phone,0,0.49396883377500145,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,692,lv,Kamala Harris,48,DEM,Online Panel/Text-to-Web,1,0.4692367941951643,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,692,lv,Donald Trump,47,REP,Online Panel/Text-to-Web,0,0.4775625428391061,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,812,rv,Kamala Harris,48,DEM,Online Panel/Text-to-Web,1,0.4691515579122897,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,812,rv,Donald Trump,45,REP,Online Panel/Text-to-Web,0,0.49416131906204763,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,692,lv,Kamala Harris,47,DEM,Online Panel/Text-to-Web,1,0.4775625428391061,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,692,lv,Donald Trump,47,REP,Online Panel/Text-to-Web,0,0.4775625428391061,REP
Nevada,Noble Predictive Insights,2024-09-09,9/16/24,812,rv,Kamala Harris,46,DEM,Online Panel/Text-to-Web,1,0.4858152852365303,REP
